"Ángel Di María|52747|11|5.57142857142857" "Arjen Robben|50037|10|4.71428571428571" "Corentin Tolisso|5312|8|4.71428571428571" "Eduardo Salvio|50147|18|4.71428571428571" "Nicolás Gaitán|50147|10|4.71428571428571"
"Ángel Di María|52747|11|4.71428571428571" "Arjen Robben|50037|10|4.71428571428571" "Corentin Tolisso|5312|8|4.71428571428571" "Eduardo Salvio|50147|18|4.71428571428571" "Riyad Mahrez|53577|26|4.71428571428571"
"Ángel Di María|52747|11|4.71428571428571" "Arjen Robben|50037|10|4.71428571428571" "Corentin Tolisso|5312|8|4.71428571428571" "Eduardo Salvio|50147|18|4.71428571428571" "Saúl Ñíguez|50124|8|4.71428571428571"
"Ángel Di María|52747|11|4.71428571428571" "Arjen Robben|50037|10|4.71428571428571" "Corentin Tolisso|5312|8|4.71428571428571" "Eduardo Salvio|50147|18|4.71428571428571" "Thiago Alcántara|50037|6|4.71428571428571"
"Ángel Di María|52747|11|4.71428571428571" "Arjen Robben|50037|10|4.71428571428571" "Corentin Tolisso|5312|8|4.71428571428571" "Eduardo Salvio|50147|18|4.71428571428571" "Xabi Alonso|50037|3|4.71428571428571"
"Ángel Di María|52747|11|4.71428571428571" "Arjen Robben|50037|10|4.71428571428571" "Davy Pröpper|50062|6|4.71428571428571" "Eduardo Salvio|50147|18|4.71428571428571" "Nicolás Gaitán|50147|10|4.71428571428571"
"Ángel Di María|52747|11|4.71428571428571" "Arjen Robben|50037|10|4.71428571428571" "Davy Pröpper|50062|6|4.71428571428571" "Eduardo Salvio|50147|18|4.71428571428571" "Thiago Alcántara|50037|6|4.71428571428571"
"Ángel Di María|52747|11|4.71428571428571" "Arjen Robben|50037|10|4.71428571428571" "Derlis González|52723|25|4.71428571428571" "Eduardo Salvio|50147|18|4.71428571428571" "Nicolás Gaitán|50147|10|4.71428571428571"
"Ángel Di María|52747|11|4.71428571428571" "Arjen Robben|50037|10|4.71428571428571" "Douglas Costa|50037|11|4.71428571428571" "Eduardo Salvio|50147|18|4.71428571428571" "Nicolás Gaitán|50147|10|4.71428571428571"
"Ángel Di María|52747|11|4.71428571428571" "Arjen Robben|50037|10|4.71428571428571" "Eduardo Salvio|50147|18|4.71428571428571" "Lars Stindl|52757|13|4.71428571428571" "Miroslav Radović|50146|32|4.71428571428571"
